ID,Study_Location_new,Study.reference,Frug_Family,Frugivore_Species,Frugivore_Species2,Frug_Body_Mass,Plant_family,Plant_Species,Plant_Species2,interaction,seed_diameter,Type.of.Interaction,Plant_genus,Plant_specific.epiteth,Plant_origin,Plant_Form,fruit_diameter,fruit_length,seed_length,Fruit_color,Lipid_Score,Plants_IUCN,Frug_Class,Frug_Order,Frug_Genus,Frug_Epitetus,Frug_Group,Frug_Body_Mass.1,Frug_Mean_Gape_Size,Frugivory_score,Frug_Migration_status,Frug_IUCN,Frug_Population_Trend,Study_Location,Latitude,Longitude,Precision,Doi.Link,Study_Method
951,ARIE Santa Genebra,Pizo 1997,Tyrannidae,Myiodynastes maculatus,Myiodynastes_maculatus,43.2,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Myiodynastes maculatusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Myiodynastes,maculatus,Small birds,43.2,14.61,1,MIG,LC,Stable,ARIE Santa Genebra,-22.816667,-47.1,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
952,ARIE Santa Genebra,Pizo 1997,Vireonidae,Vireo olivaceus,Vireo_olivaceus,16.17,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Vireo olivaceusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Vireo,olivaceus,Small birds,16.17,6.76,2,AM,LC,Increasing,ARIE Santa Genebra,-22.816667,-47.1,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
953,PE Intervales,Pizo 1997,Ramphastidae,Selenidera maculirostris,Selenidera_maculirostris,164,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Selenidera maculirostrisCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Piciformes,Selenidera,maculirostris,Large birds,164,25.04,3,RES,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
954,PE Intervales,Pizo 1997,Cardinalidae,Saltator similis,Saltator_similis,43.3,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Saltator similisCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
955,PE Intervales,Pizo 1997,Trogonidae,Trogon rufus,Trogon_rufus,53.8,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Trogon rufusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Trogoniformes,Trogon,rufus,Large birds,53.8,16.43,2,RES,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
956,PE Intervales,Pizo 1997,Vireonidae,Vireo olivaceus,Vireo_olivaceus,16.17,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Vireo olivaceusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Vireo,olivaceus,Small birds,16.17,6.76,2,AM,LC,Increasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
957,PE Intervales,Pizo 1997,Thraupidae,Cissopis leverianus,Cissopis_leverianus,76,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Cissopis leverianusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Cissopis,leverianus,Small birds,76,8,2,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
958,PE Intervales,Pizo 1997,Trogonidae,Trogon surrucura,Trogon_surrucura,73.3,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Trogon surrucuraCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Trogoniformes,Trogon,surrucura,Large birds,73.3,17.52,2,RES,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
959,PE Intervales,Pizo 1997,Cotingidae,Carpornis cucullata,Carpornis_cucullata,74.2,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Carpornis cucullataCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Carpornis,cucullata,Large birds,74.2,14.98,3,RES,NT,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
960,PE Intervales,Pizo 1997,Cotingidae,Schiffornis virescens,Schiffornis_virescens,25.6,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Schiffornis virescensCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Schiffornis,virescens,Small birds,25.6,10.21,1,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
961,PE Intervales,Pizo 1997,Tyrannidae,Myiarchus sp,Myiarchus_sp,NA,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Myiarchus spCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Myiarchus,,Small birds,NA,NA,1,NA,NA,NA,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
962,PE Intervales,Pizo 1997,Tyrannidae,Myiozetetes similis,Myiozetetes_similis,28,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Myiozetetes similisCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Myiozetetes,similis,Small birds,28,9.52,1,MIG,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
963,PE Intervales,Pizo 1997,Ramphastidae,Ramphastos dicolorus,Ramphastos_dicolorus,331,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Ramphastos dicolorusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Piciformes,Ramphastos,dicolorus,Large birds,331,30.1,3,AM,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
964,PE Intervales,Pizo 1997,Vireonidae,Cyclarhis gujanensis,Cyclarhis_gujanensis,28.8,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Cyclarhis gujanensisCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Cyclarhis,gujanensis,Small birds,28.8,9.52,1,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
965,PE Intervales,Pizo 1997,Cotingidae,Tityra inquisitor,Tityra_inquisitor,43.1,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Tityra inquisitorCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Tityra,inquisitor,Small birds,43.1,15.2,2,AM,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
966,PE Intervales,Pizo 1997,Ramphastidae,Pteroglossus bailloni,Pteroglossus_bailloni,146,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Pteroglossus bailloniCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Piciformes,Baillonius,bailloni,Large birds,146,23.6,3,NA,NT,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
967,PE Intervales,Pizo 1997,Tyrannidae,Megarynchus pitangua,Megarynchus_pitangua,66.7,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Megarynchus pitanguaCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Megarynchus,pitangua,Small birds,66.7,17.81,1,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
968,PE Intervales,Pizo 1997,Turdidae,Turdus rufiventris,Turdus_rufiventris,69.5,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Turdus rufiventrisCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Turdus,rufiventris,Small birds,69.5,13.25,2,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
969,PE Intervales,Pizo 1997,Thraupidae,Pipraeidea melanonota,Pipraeidea_melanonota,21,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Pipraeidea melanonotaCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Pipraeidea,melanonota,Small birds,21,6.79,2,AM,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
970,PE Intervales,Pizo 1997,Tyrannidae,Legatus leucophaius,Legatus_leucophaius,22.2,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Legatus leucophaiusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Legatus,leucophaius,Small birds,22.2,10.42,1,RES,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
971,PE Intervales,Pizo 1997,Thraupidae,Dacnis cayana,Dacnis_cayana,13,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Dacnis cayanaCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Dacnis,cayana,Small birds,13,5.25,2,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
972,PE Intervales,Pizo 1997,Cardinalidae,Saltator fuliginosus,Saltator_fuliginosus,50.5,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Saltator fuliginosusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Saltator,fuliginosus,Small birds,50.5,12.49,2,RES,LC,Unknown,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
973,PE Intervales,Pizo 1997,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Chiroxiphia caudataCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
974,PE Intervales,Pizo 1997,Cotingidae,Oxyruncus cristatus,Oxyruncus_cristatus,42,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Oxyruncus cristatusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Oxyruncus,cristatus,Small birds,42,10.17,2,RES,LC,Unknown,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
975,PE Intervales,Pizo 1997,Tyrannidae,Pitangus sulphuratus,Pitangus_sulphuratus,63.33,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Pitangus sulphuratusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Pitangus,sulphuratus,Small birds,63.33,13.89,2,RES,LC,Increasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
976,PE Intervales,Pizo 1997,Turdidae,Turdus albicollis,Turdus_albicollis,54,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Turdus albicollisCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Turdus,albicollis,Small birds,54,11.15,2,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
977,PE Intervales,Pizo 1997,Icteridae,Cacicus haemorrhous,Cacicus_haemorrhous,102,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Cacicus haemorrhousCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Cacicus,haemorrhous,Large birds,102,12.44,1,RES,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
978,PE Intervales,Pizo 1997,Turdidae,Turdus flavipes,Turdus_flavipes,65.33,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Turdus flavipesCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Turdus,flavipes,Small birds,65.33,12.25,3,MIG,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
979,PE Intervales,Pizo 1997,Tyrannidae,Empidonomus varius,Empidonomus_varius,27.1,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Empidonomus variusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Empidonomus,varius,Small birds,27.1,9.91,1,MIG,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
980,PE Intervales,Pizo 1997,Tyrannidae,Mionectes rufiventris,Mionectes_rufiventris,13.3,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Mionectes rufiventrisCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Mionectes,rufiventris,Small birds,13.3,7.92,2,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
981,PE Intervales,Pizo 1997,Icteridae,Cacicus chrysopterus,Cacicus_chrysopterus,41,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Cacicus chrysopterusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Cacicus,chrysopterus,Large birds,41,7.7,1,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
982,PE Intervales,Pizo 1997,Tyrannidae,Attila rufus,Attila_rufus,42.6,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Attila rufusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Attila,rufus,Small birds,42.6,12.06,1,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
983,PE Intervales,Pizo 1997,Tyrannidae,Attila phoenicurus,Attila_phoenicurus,32.3,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Attila phoenicurusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Attila,phoenicurus,Small birds,32.3,11.77,1,RES,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
984,PE Intervales,Pizo 1997,Tyrannidae,Myiodynastes maculatus,Myiodynastes_maculatus,43.2,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Myiodynastes maculatusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Myiodynastes,maculatus,Small birds,43.2,14.61,1,MIG,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
985,PE Intervales,Pizo 1997,Picidae,Melanerpes flavifrons,Melanerpes_flavifrons,58,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Melanerpes flavifronsCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Piciformes,Melanerpes,flavifrons,Small birds,58,10.66,1,RES,LC,Unknown,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
986,PE Intervales,Pizo 1997,Cotingidae,Tityra cayana,Tityra_cayana,68.1,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Tityra cayanaCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Tityra,cayana,Small birds,68.1,16.57,2,AM,LC,Decreasing,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
987,PE Intervales,Pizo 1997,Cotingidae,Pachyramphus validus,Pachyramphus_validus,43,Meliaceae,Cabralea canjerana,Cabralea_canjerana,Pachyramphus validusCabralea canjerana,9,Mutualistic,Cabralea,canjerana,native,tree,25,28,10,red,3,LC,Aves,Passeriformes,Pachyramphus,validus,Small birds,43,13.28,1,RES,LC,Stable,PE Intervales,-24.308775,-48.27359,preciso,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S0266467400010713,Plant-oriented
1001,PE Carlos Botelho,Rother 2010,Ramphastidae,Ramphastos vitellinus,Ramphastos_vitellinus,343.5,Arecaceae,Euterpe edulis,Euterpe_edulis,Ramphastos vitellinusEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Piciformes,Ramphastos,vitellinus,Large birds,343.5,30.11,3,RES,VU,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1002,PE Carlos Botelho,Rother 2010,Tyrannidae,Pitangus sulphuratus,Pitangus_sulphuratus,63.33,Arecaceae,Euterpe edulis,Euterpe_edulis,Pitangus sulphuratusEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Pitangus,sulphuratus,Small birds,63.33,13.89,2,RES,LC,Increasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1003,PE Carlos Botelho,Rother 2010,Thraupidae,Tangara sp,Tangara_sp,NA,Arecaceae,Euterpe edulis,Euterpe_edulis,Tangara spEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Tangara,,Small birds,NA,NA,2,NA,NA,NA,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1004,PE Carlos Botelho,Rother 2010,Turdidae,Turdus amaurochalinus,Turdus_amaurochalinus,57.9,Arecaceae,Euterpe edulis,Euterpe_edulis,Turdus amaurochalinusEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Turdus,amaurochalinus,Small birds,57.9,12.1,2,MIG,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1005,PE Carlos Botelho,Rother 2010,Thraupidae,Orthogonys chloricterus,Orthogonys_chloricterus,16,Arecaceae,Euterpe edulis,Euterpe_edulis,Orthogonys chloricterusEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Orthogonys,chloricterus,Small birds,16,6.82,2,RES,LC,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1006,PE Carlos Botelho,Rother 2010,Thraupidae,Tachyphonus coronatus,Tachyphonus_coronatus,29.3,Arecaceae,Euterpe edulis,Euterpe_edulis,Tachyphonus coronatusEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Tachyphonus,coronatus,Small birds,29.3,8.42,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1007,PE Carlos Botelho,Rother 2010,Ramphastidae,Ramphastos dicolorus,Ramphastos_dicolorus,331,Arecaceae,Euterpe edulis,Euterpe_edulis,Ramphastos dicolorusEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Piciformes,Ramphastos,dicolorus,Large birds,331,30.1,3,AM,LC,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1008,PE Carlos Botelho,Rother 2010,Turdidae,Turdus rufiventris,Turdus_rufiventris,69.5,Arecaceae,Euterpe edulis,Euterpe_edulis,Turdus rufiventrisEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Turdus,rufiventris,Small birds,69.5,13.25,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1009,PE Carlos Botelho,Rother 2010,Turdidae,Turdus leucomelas,Turdus_leucomelas,69.1,Arecaceae,Euterpe edulis,Euterpe_edulis,Turdus leucomelasEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Turdus,leucomelas,Small birds,69.1,12.55,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1010,PE Carlos Botelho,Rother 2010,Cotingidae,Procnias nudicollis,Procnias_nudicollis,200,Arecaceae,Euterpe edulis,Euterpe_edulis,Procnias nudicollisEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Procnias,nudicollis,Large birds,200,23.61,3,AM,VU,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1011,PE Carlos Botelho,Rother 2010,Thraupidae,Tangara seledon,Tangara_seledon,18.7,Arecaceae,Euterpe edulis,Euterpe_edulis,Tangara seledonEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Tangara,seledon,Small birds,18.7,6.12,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1012,PE Carlos Botelho,Rother 2010,Cotingidae,Pyroderus scutatus,Pyroderus_scutatus,357,Arecaceae,Euterpe edulis,Euterpe_edulis,Pyroderus scutatusEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Passeriformes,Pyroderus,scutatus,Large birds,357,27.84,3,AM,LC,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
1013,PE Carlos Botelho,Rother 2010,Cracidae,Pipile jacutinga,Pipile_jacutinga,1250,Arecaceae,Euterpe edulis,Euterpe_edulis,Pipile jacutingaEuterpe edulis,10,Mutualistic,Euterpe,edulis,native,palm,12.46,12.8,11.7,black,2,VU,Aves,Craciformes,Pipile,jacutinga,Large birds,1250,19.12,3,AM,EN,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,http://repositorio.unesp.br/handle/11449/100665,Plant-oriented
